Applicant_ID,Sim_Tenure_Months,Airtime_Consistency_Score,Avg_Wallet_Inflow,Electricity_Payment_Gap_Days,Data_Voice_Ratio,Default_Status,Volatility_Index
1033,58,0.9060001667864964,3561.726514976987,40,4.467679434508347,0,0.9399983321350358
1034,22,0.9699599988064967,5180.983596569317,22,0.7659506195463524,0,0.3004000119350325
1035,108,0.4990951925524396,3853.56013994977,23,1.521447366239591,0,5.009048074475604
1036,89,0.388897341076808,759.9749272759732,27,2.080626486694188,1,6.111026589231921
1037,49,0.5734846119263879,2441.610821385309,8,3.878332523652609,1,4.265153880736121
1038,91,0.7189922857291613,2830.11495896851,16,3.020813132750818,0,2.810077142708387
1039,59,0.3461270638374818,2941.2808044593708,28,4.79572116251149,0,6.538729361625181
1040,42,0.7628258571571656,5522.674772751944,17,1.5254375678283807,0,2.3717414284283445
1041,92,0.1464916214031769,5005.5730362671175,8,4.4245418224492825,1,8.535083785968231
1042,60,0.1443650434879748,4743.33692006724,31,1.7731107038716196,0,8.556349565120252
1043,80,0.4476589346309907,7513.00351235875,42,1.604742166069521,0,5.523410653690092
1044,15,0.4181258728546485,6262.836683351749,43,2.742688391447078,1,5.818741271453516
1045,62,0.3840698938304371,5702.7289353015785,12,0.8204202736542217,1,6.159301061695629
1046,62,0.541917786402019,2257.100909997863,30,2.2293815584697745,0,4.58082213597981
1047,47,0.3886602240804141,4589.309904346491,38,2.1005418564938463,1,6.113397759195859
1048,62,0.2730321266212827,4948.0449934819,13,1.220457000657981,1,7.269678733787172
1049,51,0.3785225941797409,3877.159156108769,14,4.373576803737098,1,6.214774058202591
1050,108,0.9774138455292114,7059.569671173613,5,2.2365033966922248,0,0.225861544707886
1051,55,0.4700020752953637,4576.805865860947,12,4.918640807811571,1,5.2999792470463625
1052,116,0.5002414991725022,2657.476852143144,14,4.548685770669985,0,4.997585008274978
1053,64,0.618890490956026,3003.933943876371,29,1.3766481480646646,1,3.81109509043974
1054,3,0.985006691572804,7923.513507339848,35,2.773049775520723,0,0.1499330842719604
1055,101,0.3174411487921867,3869.81553409216,43,3.208118622649488,1,6.825588512078133
1056,51,0.7131538994791904,1382.2065851990685,7,4.185322263246295,1,2.868461005208096
1057,7,0.7443862241875517,3600.983279150249,43,4.485392373431276,1,2.556137758124483
1058,21,0.6465919751137593,1760.0707597742537,42,3.3080810951997046,1,3.5340802488624066
1059,73,0.1797205056729796,5875.966197706201,39,0.6581039141399692,1,8.202794943270204
1060,39,0.7091850482448189,1567.7218813032823,12,2.665744022831582,0,2.908149517551811
1061,18,0.1576852399325579,2396.692364494782,5,4.481615912838496,1,8.42314760067442
1062,4,0.6365283845949072,4505.982840766684,9,3.7134032114491697,1,3.6347161540509276
1063,89,0.7656230594995684,6164.070250524662,31,4.41563873634256,0,2.3437694050043154
1064,60,0.2898729015579554,4395.8488972810055,30,3.533359053752183,1,7.101270984420446
1065,14,0.8574598067884966,2613.53184330143,30,0.698157544167377,1,1.4254019321150335
1066,114,0.1273184249797038,4773.844486043015,15,4.856029952929748,0,8.726815750202961
1067,9,0.8594315772924754,3798.303804035799,38,4.631083432563554,0,1.4056842270752457
1068,90,0.5142961455784886,6199.053259824167,6,1.0696079296068048,0,4.857038544215114
1069,53,0.2958291459384801,5782.182002119571,25,1.0071102507968697,1,7.041708540615199
1070,2,0.2204003304945712,3694.260806279005,30,2.9258532521465903,0,7.7959966950542885
1071,84,0.9579764508241352,5669.65921560469,16,3.906728755505975,0,0.42023549175864816
1072,92,0.165399028823041,4906.838421298734,13,2.2197794537221416,1,8.34600971176959
1073,111,0.2791840779423331,6550.214200080423,27,1.1137197359445894,0,7.208159220576668
1074,60,0.4130401126897414,5605.771960047863,9,2.797502444516096,1,5.869598873102586
1075,71,0.6582113640650085,5320.493587316453,13,2.019047612985376,0,3.4178863593499154
1076,44,0.5903209767484886,6491.939218006444,14,2.082973799980961,1,4.096790232515114
1077,8,0.2130791431710826,4523.107022336401,14,3.40243491578172,1,7.869208568289174
1078,47,0.3607551853643932,3340.349316091394,18,4.485236446532768,1,6.392448146356068
1079,35,0.3148765939774217,4801.259608041158,40,3.0136627888503997,1,6.851234060225783
1080,78,0.2921885690413072,3966.878543807179,14,3.5942112987333603,1,7.078114309586928
1081,81,0.4700299028319883,5406.29482372455,41,3.4697614618455868,1,5.299700971680117
1082,36,0.7336283073324912,4592.916052467282,42,2.9801578665061847,1,2.663716926675088
1083,50,0.2957076389955123,5104.405308630796,26,1.8984116551240853,0,7.042923610044878
1084,104,0.4300109917326833,2693.827900656729,27,2.2000738320960744,0,5.699890082673167
1085,4,0.451825684157046,5262.429803033437,20,1.9206670932068728,1,5.4817431584295395
1086,2,0.9788108764918692,2572.165819718686,15,4.628741434169247,1,0.21189123508130847
1087,6,0.959199721191162,5942.640272303025,39,4.219784017296995,0,0.40800278808837964
1088,54,0.8201238244768683,5944.881564883558,24,3.107063177830493,0,1.7987617552313173
1089,106,0.3174930287372666,5021.931198910184,41,4.605095619383903,0,6.825069712627334
1090,4,0.1612335826825027,4965.130362528797,9,4.488839119165901,1,8.387664173174974
1091,54,0.3852137239485623,4164.51589408062,40,4.674624798883258,1,6.147862760514378
1092,93,0.3401150944904477,3595.1569925544354,17,1.4979823594498982,1,6.598849055095524
1093,63,0.5553332201317545,4477.531191855934,21,3.728763669937526,1,4.446667798682455
1094,18,0.7999551190610138,7474.027382413755,30,3.241510249655758,1,2.0004488093898622
1095,90,0.8724906449909722,4843.978375182033,24,3.802237870255732,0,1.2750935500902782
1096,44,0.8603776768694577,2481.3763439256454,43,1.6852071376322924,1,1.3962232313054235
1097,34,0.423708005100761,1937.4615506412897,37,3.62664082147234,1,5.76291994899239
1098,74,0.7185109091146146,2342.8884727646896,34,2.344228318644741,0,2.8148909088538545
1099,62,0.381550777771798,3933.605129597309,20,4.253413083378352,1,6.18449222228202
1100,100,0.1548149889116644,6398.698626549518,11,4.079145763227979,0,8.451850110883356
1101,14,0.731408739042648,2964.77432044696,34,1.4511092488651272,1,2.6859126095735197
1102,95,0.108844797312809,6632.619726893239,6,1.3273487438148637,0,8.91155202687191
1103,48,0.4682643287126397,4769.172587604862,16,3.729792745781897,0,5.317356712873603
1104,15,0.3964413423718681,5225.165502417477,44,2.977137026276722,1,6.035586576281319
1105,72,0.7240397846669672,5184.059382575542,5,3.00742659806922,0,2.759602153330328
1106,78,0.789620925484341,5385.997945056567,7,3.886318955567096,0,2.10379074515659
1107,87,0.3736851723741554,3882.9517679667656,12,4.347368568598055,0,6.263148276258446
1108,62,0.8304643130003682,998.3766161772884,30,1.5753375527392253,1,1.6953568699963184
1109,40,0.3645250844544404,3617.46446630154,44,2.999927960557476,1,6.354749155455597
1110,85,0.5016937239879051,3168.181221695734,15,4.230296192714347,1,4.983062760120949
1111,80,0.7543166743127205,4965.843725556417,25,4.427573770377512,0,2.4568332568727946
1112,109,0.7236282063023097,4828.858376235507,9,1.7933422475233247,0,2.763717936976903
1113,82,0.98863162508098,4091.430565372161,44,0.9686923546888064,0,0.11368374919019986
1114,111,0.3026449217943386,7133.2874701051305,30,1.5477046424500096,0,6.9735507820566145
1115,53,0.6960861221856242,3538.907081060033,25,4.754747813065372,0,3.0391387781437587
1116,24,0.6487137174481996,1161.3999939166647,13,2.581158705958464,0,3.512862825518004
1117,26,0.9235886090410268,4679.185010108681,21,2.383582057502112,1,0.764113909589732
1118,89,0.2407259274803875,6283.792458140921,41,0.5588795693039457,0,7.592740725196125
1119,60,0.7766183472282396,4930.741316404162,6,0.7295660731460801,0,2.233816527717604
1120,109,0.6114417546418915,3965.0422587914345,44,3.5091316826362564,1,3.8855824535810846
1121,41,0.3471992828091149,4860.671257710017,32,3.1542218092624843,1,6.528007171908852
1122,29,0.5269914227324567,7258.359846464256,31,3.089877343229317,0,4.730085772675433
1123,15,0.400398937362818,3187.3079580589747,44,0.996452942110122,1,5.996010626371819
1124,45,0.6213820625096148,4546.30977630638,5,2.084275263044091,0,3.7861793749038517
1125,65,0.9001005497331993,5504.914164240932,15,4.155611623880666,1,0.9989945026680069
1126,89,0.6123744859709818,4880.830785998396,43,1.2871005076248676,1,3.8762551402901826
1127,71,0.6685501764939257,4128.199411132102,22,4.472092629420963,1,3.3144982350607433
1128,9,0.5668730624032385,3860.511200337286,31,1.0466523515700643,1,4.331269375967615
1129,88,0.1460489558009283,4072.208287962324,14,1.2611719855579466,0,8.539510441990716
1130,1,0.3095727011884848,5298.048488134,40,2.649874825191778,1,6.904272988115152
1131,108,0.5428015564888745,5210.658542788272,25,4.753849570018418,0,4.571984435111255
1132,8,0.3792117553702343,7642.077875772817,32,1.9829645516544063,1,6.207882446297656
1133,88,0.2635872379850748,2194.815729020528,5,3.46198097101122,0,7.364127620149253
1134,63,0.5537195577265945,7136.860034781901,18,3.149020651950843,0,4.462804422734054
1135,11,0.3905288141030653,4193.2855058632485,24,1.1733018642525088,1,6.094711858969347
1136,115,0.3322968788560733,4364.11946791783,13,1.6167510562737348,1,6.677031211439267
1137,81,0.5175868756963428,5788.099702739002,31,4.685687476897199,1,4.824131243036573
1138,8,0.2199558322739558,5778.612615239962,8,1.3317333064389478,1,7.800441677260443
1139,35,0.9349711597678666,6234.927050872519,41,3.6275445038980094,0,0.650288402321334
1140,35,0.8809318881273152,6562.165933381428,22,4.84112517170137,1,1.1906811187268485
1141,33,0.7368585271664818,4440.25350707403,35,1.0377769649102513,1,2.631414728335182
1142,5,0.1955924448296105,6581.4463211760685,43,2.296318955842916,1,8.044075551703894
1143,106,0.7982895290227238,3556.265720817452,14,1.5076946499923176,0,2.017104709772762
1144,103,0.8271615952981171,4042.054536417137,13,1.4970268283204429,1,1.7283840470188294
1145,41,0.790988155942904,4226.977396525742,32,1.0354362979985636,0,2.0901184405709605
1146,28,0.202569298407317,3710.0555806551993,32,3.4229803279615965,0,7.97430701592683
1147,7,0.6795171613609883,4589.784486518813,17,3.8585457945982022,1,3.2048283863901172
1148,73,0.8508923161744587,5844.637082861119,22,3.545572595103753,0,1.491076838255413
1149,72,0.6196180610977009,5477.018966177472,16,4.660954059286188,0,3.803819389022991
1150,12,0.6817666377052801,3580.2235001875906,12,1.1555546392312437,0,3.1823336229471986
1151,34,0.5125271314836756,3456.718927340331,27,1.939304180232528,1,4.8747286851632445
1152,33,0.5758365878956474,3216.979506391099,9,2.050577643661052,0,4.241634121043526
1153,48,0.1309391725165527,4633.187733476704,11,1.5443694673110708,1,8.690608274834473
1154,119,0.6750667197759561,2128.734813686371,19,1.1399222487063496,1,3.249332802240439
1155,23,0.1733024916020432,3164.0994017217963,7,2.690165641668187,1,8.266975083979569
1156,62,0.4915131349062011,3811.768390987344,22,4.254978326213428,1,5.084868650937989
1157,88,0.3633895879006671,6083.056436793529,42,4.795428765214932,0,6.366104120993329
1158,37,0.5908851551905417,4301.744593243725,30,1.0820328449832397,1,4.091148448094582
1159,99,0.2200747019708863,6008.788476698786,42,4.204207526327312,0,7.799252980291137
1160,44,0.7224790617759864,4781.362189786461,37,4.210615053343737,1,2.775209382240136
1161,104,0.8155103832356233,3788.551251270639,25,2.2504015469865517,0,1.844896167643767
1162,86,0.2470190047688408,3850.287150845047,21,0.9951333086545436,1,7.5298099523115924
1163,91,0.1938817786166939,2750.912822132496,6,4.955036030406041,1,8.061182213833062
1164,35,0.2309639345086232,8104.772888545765,29,3.450168637379684,1,7.690360654913768
1165,65,0.8894148057086515,6165.768827268661,23,4.919880627687112,0,1.105851942913485
1166,99,0.5753703355807206,5405.588363186299,42,2.676449820580963,1,4.246296644192794
1167,101,0.5205348964067523,2545.0354745879754,29,2.2783684997152798,0,4.7946510359324765
1168,47,0.1960406371921188,3822.5608669408057,43,1.612334641867042,1,8.039593628078812
1169,78,0.6846004060812656,3036.999483464667,8,4.926074007974088,0,3.153995939187344
1170,3,0.8811996327055809,4691.352349580869,7,1.6396577125802314,0,1.1880036729441912
1171,1,0.8453672823911077,3109.03911910404,38,0.6069324029812266,1,1.546327176088923
1172,5,0.6634492380827212,3494.5641293258263,14,2.80610786114815,0,3.3655076191727886
1173,90,0.1677508449865062,3148.267572991568,31,2.19672721872912,0,8.322491550134938
1174,119,0.2011573244584116,4140.3700128537885,30,1.6762212654316904,1,7.988426755415884
1175,14,0.1443780883988422,4607.137470655208,31,3.3557365241652803,1,8.55621911601158
1176,103,0.3317312948432224,4180.107083980529,5,2.1392087670402,0,6.682687051567776
1177,27,0.22209532044434,6799.35969811744,24,2.310128997425928,1,7.7790467955566
1178,9,0.3340432362271905,5716.660356679707,29,0.6037052175231994,1,6.659567637728094
1179,79,0.4465522501470655,3325.4508021016427,14,3.150819178488759,1,5.534477498529345
1180,15,0.948684505664022,4988.408522165133,5,1.0493196343116924,0,0.5131549433597804
1181,90,0.6493384538035228,3449.008346905054,20,1.462121865029398,0,3.5066154619647714
1182,42,0.8514764071146661,3907.314107578968,15,3.727030192756872,1,1.485235928853339
1183,77,0.739316350641099,5218.795804914061,8,1.9095922678276,0,2.60683649358901
1184,51,0.2012528174739685,5498.474985875866,39,1.2344458884727143,0,7.9874718252603145
1185,63,0.7623283657365539,3618.851978566509,17,3.098408661781164,0,2.3767163426344604
1186,96,0.347588993403212,2842.6956198217367,25,1.4670702272207328,1,6.52411006596788
1187,103,0.6751970622952357,4631.555246586497,19,1.7194019628141726,1,3.248029377047643
1188,113,0.4068657762786897,5151.933612872916,14,3.296026894900432,0,5.931342237213103
1189,52,0.9979050369381932,3542.5667540749123,42,3.829378016137617,0,0.02094963061806787
1190,96,0.3371963315471,5724.831776348397,15,3.828468583380097,0,6.6280366845289995
1191,4,0.3512174236968427,5458.9395048981605,36,2.670095353418737,1,6.487825763031573
1192,94,0.9376050300061584,3520.6934461445912,37,2.5443360995424595,1,0.6239496999384164
1193,101,0.1221799641726904,6195.243278788746,24,4.044403329040659,0,8.778200358273097
1194,23,0.7270200890858772,6241.09092647624,40,1.3686562630063268,0,2.7297991091412275
1195,103,0.7527937516622903,7601.502158435437,34,1.1849110138780663,0,2.4720624833770968
1196,109,0.8527407196693594,7067.639576975662,14,3.491127797132794,0,1.4725928033064062
1197,15,0.9769953795746278,3146.0801662136746,19,2.342781204751649,0,0.23004620425372213
1198,43,0.9780417272409871,5887.473781298701,33,3.694993072565814,0,0.21958272759012853
1199,29,0.1587490818098175,5819.44394488397,5,1.654701005584562,0,8.412509181901825
1200,36,0.8396553904776123,3977.275200865696,25,1.961923464800451,0,1.6034460952238772
1201,13,0.6816789402916432,5182.3870920990485,19,4.535049421334258,1,3.183210597083568
1202,32,0.682607920935782,1683.564524664273,7,2.3974543706971465,0,3.1739207906421796
1203,71,0.2155149339532253,1641.9214981605503,37,3.15929061374173,0,7.844850660467747
1204,59,0.685168449801088,1928.0370892989763,42,0.9800698735323928,1,3.14831550198912
1205,115,0.9842343225411232,5083.885382140091,23,1.3047312748674142,0,0.15765677458876803
1206,86,0.9206367125855024,5154.763697880093,8,0.6614947797018991,0,0.7936328741449761
1207,28,0.4952175947243654,4089.17383023837,16,2.4096686529274995,0,5.047824052756347
1208,66,0.1359531759574849,7081.753693138896,29,4.950140020227607,1,8.64046824042515
1209,42,0.4260641410001844,5980.613104363927,38,4.432429186931597,1,5.739358589998156
1210,45,0.8437512804404996,2102.5302228152536,21,3.348090117232281,1,1.5624871955950037
1211,62,0.7313491913186494,4242.038691171866,10,4.374934213808597,0,2.686508086813506
1212,57,0.5134092900345608,3090.472025728045,16,3.173762103585904,0,4.865907099654391
1213,117,0.149591381642948,5120.993803082265,19,2.15945996150362,0,8.504086183570521
1214,6,0.4842052550409723,4454.131612851943,21,1.280958804955019,0,5.157947449590276
1215,28,0.5221224457460951,3175.532439140336,5,3.438719337921009,1,4.778775542539049
1216,28,0.9356999796047224,7041.708795791903,18,1.3687307437583542,0,0.643000203952776
1217,108,0.6769774932239435,4586.095361938116,6,2.378427877400271,1,3.230225067760565
1218,44,0.380487624989184,3875.940690794638,8,4.216108289698684,1,6.19512375010816
1219,84,0.5727864380056492,4120.290075809541,6,1.0815318615277782,0,4.272135619943508
1220,30,0.159449777039944,6928.00206931294,30,1.080596385755578,0,8.40550222960056
1221,62,0.9753114120847632,5866.911959751084,44,1.509810870162188,0,0.2468858791523676
1222,75,0.4240539117376534,4256.473337752324,37,2.983627882050345,1,5.759460882623467
1223,119,0.5300806194218223,3011.8654798505668,43,1.6327556521696087,1,4.6991938057817775
1224,92,0.4197555768132304,3245.7072927606305,10,2.7643907176475038,0,5.802444231867696
1225,89,0.7142605571045801,3776.786083492951,34,1.858921749768592,1,2.8573944289541986
1226,103,0.6960089424966337,5260.748638823331,26,2.778089922087825,0,3.0399105750336632
1227,62,0.7437900794762221,5634.797851480066,31,1.749341520507786,0,2.5620992052377787
1228,97,0.3413289066507288,3411.688261537436,23,4.910055690238544,0,6.5867109334927125
1229,1,0.3841016330476594,5701.140275057254,14,2.717230555138855,1,6.158983669523406
1230,27,0.2127261079865871,3137.0761680478545,10,3.84639545348708,0,7.872738920134129
1231,62,0.6899589746615014,3582.33951905172,30,3.652459515041923,0,3.1004102533849864
1232,116,0.1358174146020873,2325.714718941808,7,2.7075171866646253,1,8.641825853979126
1233,77,0.6379141019711132,2281.038380724916,7,1.5748792775056637,0,3.620858980288868
1234,105,0.8827262963664705,3120.858958805198,10,2.798232250607892,0,1.1727370363352951
1235,3,0.9017489334606702,4461.402366165971,14,3.5643723067419555,1,0.982510665393298
1236,103,0.5041339843329655,3009.0279290838143,42,2.569636717534453,1,4.958660156670344
1237,70,0.5133733193917664,6747.126542558559,17,0.8686629831323373,0,4.8662668060823355
1238,72,0.1692722647072156,3101.2545205065626,42,0.5809245330113778,1,8.307277352927844
1239,27,0.7036885228987322,4775.91960375213,16,1.9754456381052727,0,2.963114771012678
1240,9,0.839133478335561,6480.364450879,31,1.1760076674199036,1,1.6086652166443904
1241,62,0.3201895491442417,4638.768906410632,12,4.57785610666698,1,6.798104508557583
1242,37,0.4791707934700282,3954.126263746468,9,1.291247015382162,1,5.208292065299718
1243,97,0.8549554030887433,4720.512879830333,40,2.2742722130520474,0,1.450445969112567
1244,51,0.8894084208960592,3657.3980039090334,42,3.704348804321666,1,1.105915791039408
1245,106,0.3188619822378034,2998.78620893596,34,4.1693974700722745,1,6.811380177621967
1246,44,0.5955135710872278,5419.059429051704,41,2.649709189301589,1,4.044864289127722
1247,24,0.2732438355722443,3625.332784370336,33,1.3151075432377646,1,7.267561644277557
1248,79,0.1916908877256009,5905.129895295639,26,1.7190285060913388,0,8.08309112274399
1249,59,0.9200084512527618,5694.39419929037,18,2.3853580143851625,1,0.7999154874723824
1250,118,0.8384567538088983,4749.474764062686,14,2.1406756519651235,0,1.6154324619110172
1251,32,0.7840314116228565,5956.328833632237,15,2.0690274072634542,0,2.159685883771435
1252,96,0.1438896869318263,3683.911172971753,39,1.0933421079049892,1,8.561103130681737
1253,88,0.8593559134392317,5675.665358482518,27,4.609896134769274,0,1.4064408656076832
1254,105,0.4942396683148453,5667.859345916775,12,0.6339047288797177,0,5.057603316851546
1255,52,0.4081556109662737,4047.867766132623,25,2.4800095754408806,0,5.918443890337263
1256,113,0.5918287249228388,3855.4209163512505,41,4.91144671626389,1,4.081712750771612
1257,62,0.1822179184512002,4993.5428187412,32,3.46875772470846,1,8.177820815487998
1258,113,0.7809818944171589,7452.36668274266,35,2.0993479867988745,0,2.1901810558284107
1259,58,0.6241915691994663,4151.646808014745,32,1.1574391300392646,0,3.758084308005337
1260,52,0.2679310871858508,3823.84144005994,31,4.837426725405924,1,7.320689128141492
1261,12,0.269408979792141,6267.592202365166,44,0.5629386284291737,1,7.305910202078589
1262,39,0.2658237864154068,4602.198833549024,25,3.5662440677591456,1,7.341762135845932
1263,2,0.1513021487967406,5799.031597476904,13,4.460618621503973,1,8.486978512032595
1264,3,0.6290186044345163,6711.946691272682,33,0.61322220448809,1,3.709813955654837
1265,113,0.8563133598296573,1639.4641708952622,19,3.7632868884072552,0,1.4368664017034272
1266,101,0.1157483925886497,4443.630612826614,37,4.994769925646307,1,8.842516074113503
1267,113,0.1441041804741462,4155.294445026339,41,3.378391108580072,1,8.558958195258539
1268,56,0.6154932490182512,3056.503848832374,40,2.3660552652952944,1,3.845067509817488
1269,81,0.8375461168474471,1622.0488637088938,32,4.434803237103269,0,1.6245388315255294
1270,59,0.3940650015117702,2112.7527689589865,14,2.993806608901828,0,6.0593499848822985
1271,113,0.41465295892695,4656.553172804127,27,3.8724838105547295,0,5.8534704107305
1272,2,0.6367118477470983,3698.945956021752,32,3.145005463183272,1,3.6328815225290167
1273,2,0.3467916002117323,3297.2496196203424,38,0.6723099161957717,1,6.532083997882677
1274,92,0.1239475294699157,4641.64106957214,9,1.459152446924064,0,8.760524705300842
1275,54,0.7617056662914364,3461.779424435891,22,0.8544360829403732,0,2.382943337085636
1276,87,0.6630849216473078,6435.270958167905,10,0.9800949307245034,0,3.369150783526922
1277,101,0.6226803991500932,3568.6736412191044,27,0.5693247211463239,0,3.7731960084990677
1278,96,0.7675157160926408,6757.9822799588455,32,2.395242405563688,1,2.3248428390735922
1279,97,0.7077077538058337,4454.9764019281465,17,1.3039323428937428,1,2.9229224619416625
1280,1,0.285293789360489,3522.1506091874357,29,4.350634342222873,1,7.14706210639511
1281,19,0.4172329422490161,3413.152863688223,11,3.875168918932972,1,5.827670577509839
1282,2,0.2134991275107625,6770.691382696565,6,3.079296476669732,1,7.865008724892375
1283,53,0.2168713120760929,5543.750069933475,20,2.7005960540767795,0,7.831286879239071
1284,44,0.7085761717208853,3360.872725629873,6,1.6514088825918911,0,2.914238282791147
1285,90,0.8727400962842484,4678.614852336914,40,2.6372815964374348,0,1.2725990371575158
1286,32,0.9664593254750252,961.9817869794888,6,3.3855317413898485,1,0.3354067452497478
1287,70,0.6655124057945,2502.5935220820074,42,4.020029870867489,1,3.3448759420550003
1288,32,0.2656911910248613,3374.566996238942,14,0.8675692981681703,1,7.3430880897513875
1289,119,0.1950853109040376,3337.7741045992275,18,3.688091099354975,0,8.049146890959625
1290,68,0.831565874383082,6319.5220801200085,31,3.842284445425784,1,1.6843412561691795
1291,55,0.6208808287239993,1628.7199908887933,19,3.015374904161854,1,3.791191712760007
1292,75,0.6564565189123479,2358.29020637344,25,1.4644363806644056,1,3.435434810876521
1293,56,0.8033158798792384,5178.591724935554,16,2.926330643755288,1,1.9668412012076164
1294,17,0.7329495049592064,4845.408469882605,37,2.7621719681688965,0,2.6705049504079357
1295,38,0.851012427570487,3975.343746627964,44,2.640695433740583,1,1.48987572429513
1296,24,0.1505925149138906,7578.733393195348,26,2.5728796196023285,1,8.494074850861095
1297,69,0.7727685730718543,5426.110637801993,42,0.9987150483118388,1,2.272314269281457
1298,116,0.8657674815898859,6334.237058484155,22,1.3230161818581414,0,1.3423251841011408
1299,98,0.3575215382124829,4423.799822350328,6,0.9379943980310406,0,6.424784617875171
1300,70,0.6764025465939275,3684.626784679785,33,1.59115022450593,0,3.235974534060725
1301,86,0.3827458574532749,3701.805933903368,11,1.6856455222880284,0,6.172541425467251
1302,11,0.9621739598342086,5891.497367058805,35,1.6028413767187042,0,0.37826040165791386
1303,112,0.1300812151919534,5659.122506557063,22,1.4491808068352154,1,8.699187848080467
1304,16,0.6218135594496595,4172.0878012738185,13,3.8093992046815504,0,3.7818644055034047
1305,97,0.2498531923445636,5207.37608194353,12,4.1835442981915305,1,7.501468076554364
1306,73,0.7409981846594428,5943.927081025822,37,1.9719914745765643,0,2.5900181534055724
1307,59,0.2583012550767959,3654.105780326568,9,1.87308001258002,0,7.416987449232041
1308,70,0.3118449357085218,3984.906787913558,18,4.298145573886286,1,6.881550642914782
1309,80,0.5449337299411823,5169.960752483079,17,3.30765755749606,0,4.550662700588177
1310,93,0.9233514549971904,1817.009613550989,15,1.8204724615507588,0,0.766485450028096
1311,3,0.2905429349331737,5198.388263092798,24,3.71125531663962,1,7.094570650668263
1312,20,0.2298160190062931,2812.4264106790306,27,2.050667646049253,1,7.701839809937069
1313,59,0.7830791486686276,5912.480086410757,31,3.139500264539779,0,2.169208513313724
1314,36,0.5505575791005379,7721.677240860768,19,4.966853134945107,0,4.494424208994621
1315,19,0.9206066011435944,3454.247527775647,34,1.8571746884721496,1,0.7939339885640562
1316,90,0.231953101443858,2475.534397706244,20,4.687367003187499,1,7.680468985561419
1317,67,0.6813351037207354,4230.137053797712,44,1.9429358642811416,1,3.1866489627926464
1318,19,0.3095912315366335,4102.110325320344,22,2.9312901696867053,1,6.904087684633665
1319,20,0.2410843857864754,5491.085736688481,27,2.56992705319568,1,7.589156142135246
1320,96,0.7150864736415434,4851.09196634147,40,4.024218030547713,1,2.8491352635845657
1321,71,0.6343161579178599,4055.5045760269727,42,0.7749171476689767,0,3.6568384208214013
1322,52,0.779344712526098,4635.920402587163,12,3.3220503683089877,1,2.2065528747390193
